,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
6119,0.22629531540848175,-0.36273762303906787,-0.23816935262732056,-0.0931376410177323,-0.10215875391767913,0.09308021739772883,-0.04932900284225985,0.0017210964743731203,-0.12643464688143313,0.019063786732791244,0.010517879154266425,-0.02536993705011733,0.011452535639841627
1732,-0.8951653983419212,0.033795948864278426,0.08336692544797658,-0.06001028936349733,0.06337116134590245,-0.05940819000556904,-0.05813295168857092,0.02550189540866618,0.0012812976511698746,-0.026403253211635,0.01386569739137354,0.022245801960358774,0.0014760304230655341
6489,0.7543759846539949,-0.17109235900220848,-0.5030685274804803,-0.42422995096946503,-0.44777348569542097,-0.011419523016528293,-0.2076289008834301,-0.1296179514122395,-0.09617580218976726,-0.0335419394795365,-0.07766152533710657,-0.05251708380430093,-0.008664387919067772
2112,-1.5704760349040958,0.22184422601537082,0.5865172495081236,0.10652530775829355,0.6036830577440618,-0.21182624213850584,0.7666446918421547,-0.3875768615956749,-0.013985486566934746,-0.09286864691415539,-0.01237718249702633,-0.003900948541819174,-0.0012630191002014266
6017,-1.9005256571023144,0.31398171332514085,0.1975579020456897,0.06969392129486293,0.17254417645319073,-0.17975297220117054,0.15851354702657036,-0.007194200712414321,0.0441526077649191,-0.011353422353443632,-0.013370237172292864,0.020958213221580712,-0.0008814323233282177
1286,-1.0790896616561896,0.09799864857751618,0.09253926317226718,-0.030344663456102372,0.07058727383564307,-0.08585687099198162,-0.014486482060728707,0.01622746264635129,0.019019919781545335,-0.019387718704305137,0.022773206530813054,0.005084116729384128,0.01125772428130149
3302,-0.29963773502590363,-0.2567155222357563,-0.20258930606653827,0.0180347545884128,-0.0791338832944008,0.05749059884530969,-0.08759681928175772,0.10933951473763852,-0.05441939437837278,0.013398767069134673,0.050807271242385176,0.01755748716375194,-0.0606637787580865
6778,-1.048339300177642,0.11196609675052668,0.16193324168578271,-0.09242870827957975,0.14836730909063064,-0.21429180700818098,0.146736160561288,-0.10546074441976842,-0.07067612732337923,-0.01885380332556277,-0.0034650683135575033,0.03434571086857099,0.014130865275435216
2482,-1.4786391235077818,0.2737944636929124,0.636074629278504,0.20590987136856956,0.4770474277730807,-0.24774188519856472,0.14719338112468763,-0.1294107946022949,0.06635215057496219,-0.019892558508059776,-0.009691110294254564,-0.0011047773024618706,-0.0011796769913236303
131,2.3628975046748404,-0.8214024138324533,-0.10199283419021413,-0.12915722156466525,-0.038398690440516685,0.041736553378415794,-0.32925828636527044,0.039129423375010484,-0.18049740670984207,0.0879568757272364,0.050829653947259634,-0.07181628250190468,0.00695735480453936
585,-1.0667876338605016,0.09306959641506474,0.1281231108536314,0.0851998461131694,0.09719017124441713,-0.048000668474937586,-0.014986821886588115,-0.0041804154673181415,0.02635155742265885,0.023186766553045707,0.00012600436185631006,-0.00032698908498559194,-0.0017639046851142095
6157,-1.8519560700707294,0.403994457299896,0.29130443774577514,-0.04535175707678494,0.21640564348049687,-0.3049783524971185,0.2562264339629189,-0.13207508572220178,0.04046347345601798,-0.03787998321859556,-0.022597131045449137,-0.008914683647503726,4.800084547425081e-05
1858,-0.6658567743759586,0.2011983614991165,0.007291614157683165,-0.1553559132089594,-0.07435491455311043,-0.16588819766482812,-0.06635757313773007,0.007459526314349446,0.07669213550475273,-0.06396191447972138,-0.012300246644020206,-0.016732064858861553,-1.2146177296807388e-05
3816,-1.20665478890092,0.05826130630349881,0.010144239860717778,0.11682701597772913,0.049552055592302476,-0.03818018505891784,0.021660035738783466,0.07830016818805126,0.05848151831042967,0.020119929342457977,-0.003548403195397953,-0.00992677365069827,-0.011272743785433612
1911,-0.41345979151225626,-0.1688143416274923,-0.11650281883147191,-0.06414304139926963,-0.03712051517998461,0.08965713484569367,-0.07017951472754551,0.11122941478530314,0.059861092902687256,-0.04191388020467825,0.03168895166838341,-0.00488068620091765,-0.010367405032918345
1576,-0.9911044420455691,0.050511734794460465,0.0021232271125349467,0.013639541547299197,-0.0016169810260046936,0.029539681067050953,-0.06905538943378008,0.04255913517832232,0.028463338246699405,-0.0005044400425133884,0.0012806460544948315,0.023265716807359334,0.0055348265585341595
16,-1.6311545654022095,0.2417911974368927,0.12005767223981896,0.03864715541591441,0.095227357109574,-0.10001314386903369,0.05390204522315439,0.018686981242025974,0.040122787609689306,0.0022880450712516034,-0.018161592995625923,0.02085986689355121,-0.020961445859604015
6696,-0.9413118307289597,0.07646659637396366,-0.08193702268997106,-0.11851772061356936,-0.06769353969426509,-0.036745180513082766,-0.022063128141757458,-0.001281707924091256,-0.026330598705084213,0.009051035202542211,-0.02343647493987585,0.024924662795809065,-0.020407654487931328
5030,-1.2260495176834338,0.138999365925649,0.08168231529663156,0.09374443514762876,0.05035484743573723,-0.014697547396814278,-0.025143056371633273,0.0033554466340736913,0.015347377760759968,0.060715412671771635,-0.025539684260760608,-0.013414733879723272,0.0005674955460250523
437,-0.8838083213456854,0.0720823684997572,0.25850133788803314,0.17707535159105023,0.1632255455501667,-0.06478603743533222,-0.1174940808444354,0.007520172653379484,0.06071263906582361,0.01694852790637982,-0.014007177091255579,-0.0052362207393404836,0.001062585839932779
3672,-0.3150526781515819,-0.1410573193025199,0.004482974658941961,0.13218208034143483,0.021249993766852684,0.029269001586792107,-0.0794407514015679,-0.0007315223202339409,0.0310137370609825,-0.016199624975400867,-0.056078484521025075,0.10431837774323667,0.01465260134174255
2690,-0.13424719739281074,-0.0005215910438224041,-0.12553806985504432,-0.2345227653076163,-0.16292821267141308,-0.18260160571753828,-0.08760528378615944,-0.06756525556900941,-0.06604057444600354,0.0022543873733756816,-0.03967118405855776,-0.04754754681001948,0.006039456493226808
2435,0.03914170432050384,-0.5480386746246156,-0.12667399425534104,0.2771551900822176,0.1628401241766341,0.24792940437317207,0.23447861763675368,0.0872028218312234,-0.012562366870538296,0.07709545218956065,0.039176221935837786,-0.05509042785360386,-0.03773068531470628
522,0.8116140446697565,-0.12487353115617963,0.5936115475031296,0.26592206392448153,0.284435147157052,-0.2321526928545365,-0.5579470185331862,-0.005683359985166695,0.12557344773854576,0.0241738575325277,-0.034127983273261664,-0.08935378032550542,0.0016733721669021458
5614,0.06138683720784376,-0.2914038240359486,-0.2012544710059321,0.07829817269289552,-0.11740471140362013,0.1888984212415408,-0.16957175026728213,0.19439259464564798,0.10688834318479462,-0.003566455460675001,0.0011086504408785228,-0.05804763897549801,-0.007383255562416251
6243,-0.7486969971125237,0.05994147420344007,-0.1387743462012762,-0.061554259979288116,-0.12392492476391731,-0.01149527692985091,-0.051316612808009254,-0.009000005801933294,-0.038865600371422206,0.01435209166404375,0.004404904781734391,-0.021777631468937603,0.018903522792071276
3638,-1.2818440515814833,0.13227958089063546,0.12814726728607653,0.04765376822329829,0.1172785601892065,-0.08498260125912063,0.06447606639989559,0.01089255799999098,0.06263645574280642,-0.021811119088700377,-0.045650525142370384,0.05546494706260298,-0.011439562958698512
2076,-0.7020348377243877,-0.16804240918580798,0.13257422376379818,-0.03471120338331742,0.2790113166851094,0.008719358803548825,0.43244550423396566,-0.18340384178487235,-0.1452212060367469,-0.07440446837894633,0.011663298504924844,0.10429055396671029,-0.001135490127516247
4118,-0.9594740657871955,0.1836081008431153,0.048422097947009204,0.05949137922696208,-0.026390405523161724,0.02073137263876283,0.01155038420340311,0.0003502542997620338,-0.01546207838082431,0.015308548384501408,-0.004193996881509629,-0.009278896052725106,0.005261590549800194
6162,-0.8210682567293528,-0.03611772710847519,-0.041663946388002984,0.04367663996854032,-0.007780390234196921,0.056514279190493656,-0.05395798719563498,0.03825605372818793,-0.009945642342111831,0.025578027751458014,-0.010870032461912937,-0.0023353352561943067,0.0066726798364170415
2869,0.680711955873269,-0.6587918447461345,-0.5266287283444036,-0.11587585467518324,-0.2417465491485672,0.25086546563673584,-0.18166444954901845,0.1943163063316598,-0.14737690700011538,0.0874345032403104,0.06011946999037608,-0.06387481749085588,-0.0860600094640804
1111,-0.5815415185024421,-0.15182677178362278,-0.1213726324786891,-0.05710549378769063,-0.01866257566815073,-0.0019195605482977478,-0.02509592256503962,0.09388937836902801,-0.01871177104155498,0.002921938296548392,0.018157163055543758,0.004867843222483813,0.0011624878816675424
4301,-1.3882855444753557,0.18751861587577315,0.06567678208824267,-0.05092630594867382,0.050623495123119096,-0.08558116696821962,0.03190917621133318,0.013654024611414555,0.004712488092880046,0.00421614359430016,-0.0026713564489341747,0.02896165697413729,-0.007724485969885635
6619,-1.2173245750206605,0.21842059893177546,0.0763987985081536,0.019990424896405595,-0.00821172257449676,0.00043259088163510856,-0.049295990751059435,-0.0602207270291561,0.0181833328528367,0.0015003792043631675,-0.011591319506135062,0.017143159112856403,0.0074316070511243875
4949,-0.3136910888110375,-0.16640903816233824,-0.30990549726483446,-0.12564535570222052,-0.14751424749877426,0.08308553304698447,-0.0698868062277102,0.11124520863351943,-0.126141158187894,0.2270974195461994,0.07017429522920127,0.02554616424436273,0.007371191786400107
770,-0.2831965265628893,-0.25100598933189155,-0.03482485614823261,-0.059129200202919244,0.022294360079112403,0.10858226927993067,-0.15591165138250318,0.21359218444324526,0.1398605656583939,-0.21361248444975647,0.1706234993453695,0.03182815546412976,-0.05733791148863833
1068,-1.6076806576454827,0.26638578365714966,0.12964645297822655,-0.005788222911405664,0.09111971485750286,-0.12818464392137233,0.057016642772640035,0.011027365559579469,0.03335052654191821,-0.010124063169734115,0.002218258330113523,0.02217555196009629,-0.00011979934468885501
1311,-1.2497935515836733,0.15199116166510407,0.045486514610393436,-0.047376158600631185,0.02950380120687787,-0.07845182611444494,0.00246139084054357,0.01903522025064342,0.012934959534307434,-0.018992662999631958,0.010077565559710977,0.022340686130028885,0.006217239203858095
4748,-1.7032552356888893,0.2785606250955113,0.13217000575063037,0.02524468570260354,0.10627043028950249,-0.11845369317102337,0.08043185882518658,0.02804848509427439,0.0661560644951661,0.0058134666898890025,-0.013421868883146061,0.03465880830741362,-0.0016537078992506311
1662,-0.5142619658964149,-0.09400597412501722,-0.15043985565793383,-0.012110702553629043,-0.10560787966593795,0.10902697226769285,-0.13648451768237402,0.11021944426255426,0.09101679549445628,-0.01888861156622439,-0.0009935645262066993,-0.005714955598194679,0.007282413568639546
2059,-0.6408582311507766,0.011855822623844575,0.17805836776389458,0.18262770286947885,0.09352322859716258,0.034491133997458186,-0.1998382071034085,0.04450887350154637,0.13099626910713255,0.012136792033870959,-0.036904426523687965,-0.01845133388314888,0.011611412315712367
1063,0.3072444112853398,-0.4764938695316716,0.266678172920439,0.28508304026829623,0.4076476400533386,0.19468331107827827,0.2521577832379952,0.01340617347420066,0.21820264498033318,-0.12301203117394967,0.025946104716025025,-0.02872723877640872,0.08023426220956292
1554,-0.4239626111089563,-0.057686490681768135,-0.19816486195306884,-0.10575662563560503,-0.17374885405388085,0.056517490398784245,-0.12301657083564342,0.004581551078766761,-0.01246627434557576,-0.02292223959234036,0.015972924078343956,-0.017037504088346887,0.008029072744338967
2190,-0.6763428904389669,-0.17354372064543655,-0.07258144009440443,-0.19151314350049878,0.054422686980858496,0.056448321486781146,0.1085534347781543,-0.04057639757970925,-0.23403657884824308,-0.048068828198204315,0.049993992827035795,0.1806966494117419,-0.023496211010070447
5628,-0.8926355722915934,0.1358992374247802,0.0938989257341931,-0.08558228121659146,0.04333137886974692,-0.1557159661782742,0.024220011530012055,-0.038396602725021704,-0.0011600824302292116,-0.026542383355049597,-0.008746958204275007,-0.003843923593730978,-0.01031096927105252
3407,-1.6034228147992367,0.24173820634719148,0.09400083627135505,0.04647610712244538,0.08777018955870583,-0.138692958171075,0.0779102127283772,0.027235068047727663,0.057046100947622455,-0.011504717472143378,0.004069916489895185,0.0070969042266087684,-0.0013370912013387815
6830,-0.18269461779080012,0.05211216591272916,-0.0031119027713448766,-0.1624945719154311,-0.033155059032543795,-0.16538194422714675,0.13845123463084838,-0.08700105868840582,-0.09454510795920508,0.020747520973061328,0.013286165563207246,-0.00895084711177836,0.019967629770608883
1982,0.1217134072305659,0.5005597387227924,0.06114585547647165,-0.24698244864577845,-0.26726040946381485,-0.2906967611642855,0.018685576882956613,-0.08354677452690092,0.05462427328196359,-0.04825071236196671,0.02957341965521691,-0.24128861137300223,-0.10564977157473956
6572,-0.49685001154965935,-0.02460455068445112,-0.15417395535876108,0.002563346637989333,-0.13772598381193984,0.11206135601222367,-0.13886965739813728,0.012746891093213504,0.009022714058558975,0.035346163837681854,0.007756559663902303,-0.011320117407228499,0.006966897461833247
2497,-0.2475850869380497,-0.3060401258733732,-0.043533363386580363,0.013718305539367207,0.12211022551931863,0.07500020332629788,0.1676360358346969,-0.001963096717676567,-0.06023382405470994,0.014428145509720658,0.03141429509582218,-0.010504141105932903,-0.022007200974310054
2294,-0.0423468055933919,-0.4760613978209126,-0.26744164356992267,-0.14440071244413094,-0.01860080334845361,0.23835819550473605,0.06225950735260305,0.05990755545179743,-0.2833020297231487,0.0017888742383747045,0.03869645461751295,0.19689431506840716,0.021063395277260873
810,-1.2771664727998546,0.175680629644653,0.2388872704292147,-0.0020408841657527277,0.1601389019392853,-0.17369047765529116,-0.027830916157436474,0.05858415525202204,0.12362090862000127,-0.11562734132524195,0.03022675898381752,0.023952319984656027,-0.014335524622214735
181,-0.913498744547629,0.6057398314013493,0.3001512981245037,0.19613599777509033,-0.08479531738451519,0.1368868399466795,-0.01095890395379775,0.0014424738004229997,-0.014947242577438872,-0.043507330927864914,-0.04399860145211136,-0.029549798081554727,0.0001623987416386186
1664,-0.6216755865732817,-0.004630169919262742,-0.09494734115012553,0.009735806688998302,-0.11108808578519726,0.18617458444924526,-0.14372639962137226,0.029100847898944637,0.08070849952409004,-0.021463274768203554,0.005628344661302093,0.01181620541425648,0.0035556292221757472
1579,-0.972443807534865,0.04303730852334423,0.0033543812248221913,0.010041381009670202,-0.0006697917854581614,0.03472494756642908,-0.07479152839271805,0.043551199083434924,0.031211099796170164,-0.0001556463554967142,0.0011583550242141528,0.0056439238586773926,-0.0073415732585985286
2304,1.698385028695228,-1.4392078928738175,-0.7848392244916813,0.2910384889629847,-0.10204218050702053,0.905483272701058,0.02756198790767131,0.5159790875458283,0.04948794312575552,0.09158309603217475,-0.027725841397333115,0.10755467923111449,-0.004984685551688823
5622,-0.7662607417977797,0.2311384606198696,0.15776930543425266,0.11790445676033483,-0.027809281708253888,0.11612509922450667,-0.11438874965268973,0.024453752975246417,0.05444976120161163,-0.046664993297057866,0.011307208618555262,0.0067299118791315496,0.0015234914462525996
4582,0.8910222372268941,-0.2524501970835528,0.21280807750155642,0.0001870193816812235,0.06281104939061585,-0.10402124065141315,-0.2979657234857258,-0.10369306410221385,-0.05743311466057525,0.02587479783326047,-0.00942616784666991,-0.03720514446357857,0.012917935155877908
1491,-0.16567984791081528,-0.05965385626551783,-0.24440211520043653,-0.24922268578438675,-0.21927100941057248,-0.03173451246624904,-0.1297320282307241,-0.01766595726638933,-0.015443903901888286,-0.0459142283050759,0.0030200683424303184,-0.019414308543939333,0.025846388167264155
1750,-0.41942861132790443,-0.17164724873808815,-0.24516513528544445,-0.09823264238587873,-0.14619438875817883,0.09132184244650764,-0.11169547746032514,0.09176968962431278,-0.025519592503006665,-0.01839166870892349,0.04343533502540571,0.0104058456722064,-0.0187239791886101
6522,0.46422992997455037,-0.020557091576328543,-0.16134277263324848,-0.0337556998240374,-0.2974418525197343,0.18363414822412935,-0.3151883283256055,-0.1564292089275882,0.041956594556181184,0.10068930870019424,-0.046250124093017514,-0.10160947731800873,-0.011935559371048822
3979,-1.5903452142993368,0.3987659382059181,0.5720156998880178,-0.017957159479813755,0.3993241914979891,-0.5018676715319546,0.12919521584155627,-0.10559349570688012,0.07182791624533305,-0.02301858391002375,-0.013986972521879198,-0.017265805099976418,-0.0032086124307944062
5271,1.6708245675767164,-1.0951904076608552,0.1852545123367726,0.1614194735351126,0.5467836711344268,0.3351448055169145,0.44726072094814534,-0.07538962730407202,-0.12346277113515573,-0.028863248608453428,0.1092993611653573,0.024522040969769607,0.01777851233138532
5226,2.173327575639749,-1.362418901857141,0.5834264031022814,0.546964433919811,0.9974158633294462,0.44079835007020646,0.732032901317025,-0.08534666491791779,0.09731010707891571,-0.0775020237903725,0.07800203719671099,-0.03164332801204922,0.02664986124712951
4098,0.3590566133086528,-0.3248493961396201,-0.41788745889950757,-0.3627029973819314,-0.2967550401375972,-0.09043683786935167,-0.11065552725191612,-0.0569141573506456,-0.22170411970661824,-0.013921213376256967,0.03787840193342715,-0.07514878883932975,-0.009004761449503237
6400,-0.7295998986301849,0.027720211021047835,-0.13216117000534558,-0.08527994378826448,-0.11215795963356247,-0.0279003351599834,-0.04448424218046323,-0.023223619055704598,-0.0043431755069550495,0.004523380767567354,-0.02895459034915006,-0.06464041751594697,-0.003980063310504714
6035,-1.7937255335726214,0.3491316935097909,0.3726983908708307,-0.0017832164135358046,0.32316035021630474,-0.27709664030093734,0.3837108307612586,-0.1900051294977736,0.01951946586318923,-0.04471893551633135,-0.010718521467558051,0.008241481412117835,-0.0013591808299377019
2860,-0.3541814255224853,-0.23563434087230148,-0.2031045906165575,-0.14549896121178313,-0.06190208522561646,0.03383281312165066,-0.03112304154499688,0.059407898452003075,-0.1459050129963881,0.12260536499831833,-0.04764291126124839,0.00339145360486336,-0.07805743976907063
368,-0.8667494247011189,-0.12266476530523343,-0.2090184408434735,0.261508211103082,-0.0763817191597678,0.08704407650857755,-0.03843535480848887,0.20653083407768466,0.19029567486441884,-0.01572363161586128,-0.06126000115431725,0.014177771612685863,0.04645409478934454
3289,-1.4227928683133158,0.20800199813153453,0.18201558374016202,0.12421276013018394,0.11481609662193602,-0.06042326099584219,-0.00673816486258972,0.01173061157134468,0.07288972954385803,0.0002561810280042115,-0.00459194089630459,0.009688087430477159,-0.010512804427744821
1910,0.08909508962277524,-0.4774573080886208,-0.37458104232335554,-0.19129331713218564,-0.14272402129169331,0.213602349100758,-0.07484149691992836,0.17742457590268054,-0.0696031575930465,-0.07005581391252312,0.056302489384838166,0.08281310761811886,-0.00228012809698354
1010,2.4903923354794046,-1.3460717749943185,-0.7050709744126645,0.21678999466289306,-0.3408741892175838,0.8778450927893291,-0.6631232416331482,0.8417413085626589,0.7521998519793257,-0.48368978543238317,0.2662191339294542,-0.10415656274010492,0.07219145813834754
337,0.22596388197199402,-0.5325445912053987,-0.5570977826506834,0.32390218884885863,-0.2752701116357423,0.34191634852350855,-0.17857324342806846,0.3376198083599695,0.25064689080475666,0.00403861463522431,-0.10008075390405882,0.007535061385190539,0.07573767644005633
3451,-1.1877806705942955,0.08624744720706472,0.03442669486969943,0.047817505782046806,0.05529047544193576,-0.07002530724462148,0.03739361839295642,0.04729758697555468,0.06319162150372477,-0.004166160263209632,-0.01624168488730238,-0.015257481374134824,-0.01815101740240415
828,-1.3887468463992598,0.3067096140483579,0.12841355187325018,-0.00910003816461266,0.016818688601437353,-0.07280582664628035,-0.014699357445332762,-0.09250170522410961,0.014777554515059691,-0.006469515171627991,-0.005353209229425436,0.01662197593249122,-0.008230668450778607
3682,0.5316561171490591,-0.49394504352951635,-0.25631337920287334,0.005836920801118111,-0.09245575826717148,0.2923900013129429,-0.15099358296182078,0.12531479155985856,0.04258820173485828,0.11040424635355674,-0.07248457670753743,-0.12680469977605177,-0.10255964246821887
1752,-0.29471124801664733,-0.11122969055658306,-0.27708553454652596,-0.2195188912425326,-0.1929479096067049,-0.05305819737391359,-0.06326101998400561,0.04175716806445215,-0.047166069184232766,-0.003202868364927319,0.02891094717550615,-0.018831125416189982,0.004935073293140383
3209,-1.1437836044338912,0.30802184037926195,0.15167312875170594,-0.01594147674059887,-0.0016682934503425989,-0.08568208583088788,-0.07219982896897768,-0.12533097981393948,0.02139999908816646,0.02204036443593386,-0.013706223977035572,-0.02186605428264131,0.019143069500563614
2546,9.04611936586821,-2.442786481081704,-0.45261936011701676,-1.2625234545671487,-0.45757062285270905,0.41143204613386314,-1.636136710873595,0.3547766517919964,-0.8008239143183632,0.20343311105818357,0.20027726388647468,0.05897716910115876,-0.10591028924549478
401,-0.6874363368778776,-0.04291897716270098,0.1630754364735356,0.21399345617012122,0.13196583381750374,0.02663449977384063,-0.08658701463984994,0.030875448055158343,0.06348507851658029,0.03248784926042826,-0.01654307189772778,-0.012813534856711694,0.001991332635009984
681,-0.2563454934791032,1.068685043000572,-0.24445502492511384,0.028939382820044473,0.017008926880511217,0.24131312642636835,-0.07590441688367572,-0.03757128275383063,0.18118174629370873,0.04060622016484566,0.13449546513721447,0.059055066037193064,0.017489541828832392
1898,-0.8080944387127554,-0.0026212302429384445,0.08147883967275421,0.14094808908301562,0.03999355471181157,0.14592027037465885,-0.17251377264475543,0.10505576170712994,0.14378935723518427,-0.019814081618302372,0.010148896904739496,0.008128757274197743,0.00033216823853597
6367,0.4983780915828403,-0.1975190177332514,-0.43016691633743054,-0.1775386538039734,-0.3613811789357526,0.1189649691987195,-0.19373061144999307,-0.055547422097794064,-0.06923472110675134,0.04527238206433061,0.011229139051053133,-0.05368137721032444,0.021818850617293595
4895,-1.3460611511830562,0.08978441021566666,0.021923306506550864,0.1516955502877007,0.07555636741742147,-0.04051108434332646,0.05266832832652612,0.10906454994619155,0.09406791769200053,0.05108690045798816,-0.029130409756796892,0.014489055534817824,-0.025664157125385143
441,1.2218907350429262,-0.7870257862392923,0.0013031693941594107,0.31457580282094705,0.15960104874231237,0.31322834934188504,-0.20332772037856683,0.1389292305737143,-0.0671399414331553,0.1182994528036789,0.009190660805275072,-0.05018444998980096,0.0004870149020362645
536,1.9587071089552643,-0.2718871716027825,0.758253113433994,0.2368201177349473,0.31722872162194427,-0.4216718645269487,-0.9147450007833097,-0.010618655168701155,0.12886465997967406,0.036188901342608604,-0.04675428808972801,-0.14457185917986828,0.030204018414956547
5989,-2.0633368550481817,0.39716586001337734,0.2225266443822261,-0.005223940236928996,0.1608557641573545,-0.21974343237934546,0.12086870404444504,-0.01349705325889028,0.019490322903495665,-0.00903365068747475,-0.007070709735655099,0.03291923949367785,-0.0038355134199450397
3453,-1.3805052019756463,0.17693449243705892,0.09243178804224234,-0.03093315746602729,0.07831455972202776,-0.11589905889289427,0.08725797372767366,-0.02779586207408352,0.011099431152618045,-0.02805365159486447,-0.01423257994124091,0.004857042100284559,-0.002283384600774761
6134,-1.7406757536635225,0.40735729301137025,0.3336620478921683,-0.055761717402230446,0.2580910331243866,-0.34083129200208784,0.3605453746934564,-0.19940795038576947,0.050023294263437414,-0.04726929473322762,-0.022798065356068483,-0.025026162414292247,0.003048841982550276
6352,2.4813709498342207,-0.8802143993427433,-1.0020498654306094,-0.7545671347802382,-0.8036681323538657,0.24265881365952474,-0.43977951528314535,-0.27656589053191843,-0.6127079177291189,-0.005135812758461482,0.08000232935620084,-0.03483023652717777,0.08965352244325285
888,-0.6740547303484026,-0.055615805187489806,-0.08430880955810263,-0.0866721524095586,-0.06556687247970455,0.08705662846536473,-0.1030985962503773,0.13003628728444297,0.13730612663971167,-0.18077443375657765,0.13720764050227072,-0.0006001305446692247,-0.049399193677159996
2300,-0.6497032249892268,-0.15579036767735693,-0.10731452788210237,-0.24970258119822653,0.0067516822049196136,0.014102233928477386,0.07203716833492321,-0.0695293796639037,-0.28212903048041943,-0.04633302709131104,0.03495730037422933,0.19119867725504466,0.01727238021780369
1001,3.9122244761141727,-1.7699985031308658,-1.1112486683481522,0.028765741818424943,-0.5890372743559673,0.9849300170832348,-0.7627619015462703,1.011988875575222,0.9320112193356841,-0.6316320783976507,0.3391315389407813,-0.19462015507458622,0.06887484110390109
6549,-0.6514404393365754,0.24323567148191683,-0.15844020955020138,-0.21061005499020058,-0.1839079414066883,-0.1617057003249484,0.005414094906514427,-0.09479689283696874,0.04153877034771712,-0.029462263605463383,-0.027799381368428782,-0.05036689368588936,0.007074316275921376
3086,-0.6576689331240154,-0.04465348411415452,0.03285906990991647,0.0972844612583726,0.02210380392813588,0.017688395260421576,-0.11018750880990974,0.020402552480648206,0.00683051848824457,0.02681594387998236,0.0005073622611415885,0.0019702507525516566,0.0016904669041218866
3866,0.24284504255344075,-0.1904039277324746,-0.42038877368858013,-0.32958918729280656,-0.3148874342278795,-0.07580383239224446,-0.0789799204179045,-0.023474957995252833,-0.15156210262733535,0.041685369681299586,0.032356738286414256,-0.04956352120678255,-0.006363752380883131
808,-0.8748373326417284,0.38313090578620645,0.039712755446833,-0.4328219610349452,-0.11892976910348409,-0.510280131983207,0.13104404398569383,-0.22836650408020437,-0.018847625148408688,-0.21444913271265587,-0.008900899252223746,0.06249525184198531,-0.07458402956081084
2741,-1.5297675249993001,0.17707399975995003,0.1306537139121732,0.04127527170017592,0.13471752140379945,-0.08875109735976412,0.08797741141666171,0.022089525387806612,0.0153144070455543,0.026177807190181254,-0.02753540265402448,0.021040551653470383,-0.009403464959989585
1098,-0.8726000010603684,0.02442305403839971,0.04184503270019819,0.060220304812838174,0.02086109927617003,0.06491926235053706,-0.08857940890316254,0.06225787783878839,0.046920023559604174,-0.015612155602455052,0.014087326929420083,0.02333688277881076,0.003455731475898717
5538,-1.868555318662489,0.31709621430635837,0.180207201905796,0.05311680877380899,0.15106024013205474,-0.1859019609427441,0.13412035203276707,0.009099697503955874,0.047001769784277767,-0.00984130742949205,-0.0107628601062095,0.025772510320471734,0.004396277214458779
4732,-1.8444524383619403,0.36361782973551937,0.1657043146117021,-0.014238792374692031,0.11870026598850503,-0.19408632032051487,0.11301901972713974,-0.004043709788454638,0.05627737178904795,-0.0029783361717819145,0.0016469604166442673,0.03919858210729618,0.00513044449032396
2772,-1.1760681567011897,0.009538068669575928,0.09298613542358976,0.10556781095155128,0.15391517448917214,-0.009861719003295891,0.09090939656888133,0.0651191828731263,0.041894818427717785,0.03295669982275459,-0.0277694499874747,0.004992770658697553,-0.018740109162759217
2263,-1.6595931419284304,0.26778373731378974,0.42198504667531156,0.010413665128361206,0.4058030238413396,-0.2345899618078337,0.5278473200225711,-0.2928365868165977,-0.05154829146614866,-0.10586341206839019,-0.019867205438566255,0.0681846279465216,-0.00926690309978907
4372,-1.2288245014632215,0.20658109654339663,0.06127055437966728,-0.07030451371901507,0.006689542298693149,-0.05738085471590553,-0.0016350763860161156,-0.04958236408958774,-0.004092273029936604,-0.012885838918641845,-0.006077504502262334,0.03338274985436057,0.0003873120762643583
6282,-0.20607740092731913,-0.044555295615431825,-0.2299271076095647,-0.13397787633689776,-0.22039649821212356,0.017221614664553016,-0.12110214162230953,0.001799234562894677,-0.05390708970525505,0.01947725173027924,-0.0009007597088981816,-0.017992256342684178,0.005814616545549626
287,0.05283977186823249,0.5145478507660195,0.3212497843611649,-0.45597251650090487,0.006529855828158829,-0.7913013176370995,-0.008587328770688102,-0.46467514000728694,0.06653988500257493,-0.14625891799674692,-0.10924703242206715,-0.12392539933630395,0.01131909207500483
2257,2.3644903111612012,-1.8258679720541668,0.7348871472956398,0.8054025118350399,1.6959348485198633,1.0358619365127537,2.4337999108192934,-0.6527494165036856,-0.010635448129377672,-0.06960266213475853,0.016030657715625334,0.016903442341910394,0.030394864960161593
2785,1.1984510209180033,-0.631515205977507,-0.29451404941595816,-0.1169114263473244,-0.19839664730097936,0.21889745833424656,-0.4184581258005657,0.09032316237476702,-0.16453865559962924,0.08893236371115466,-0.12305617100644817,0.016828186475780136,-0.0349021892370512
4540,0.24986661148081996,-0.05929063058502655,-0.37176661913005515,-0.4651157472644829,-0.3384608141058615,-0.09091036751652873,-0.017199957701795807,-0.11038034870335928,-0.11024737257429511,0.0019274904738514585,-0.009096545215381054,0.004481876948306403,0.006933065325606644
