lat,lon,class,Ce,Dy,Er,Eu,Gd,Ho,Lu,Nd,Sm,Th,Tm,U,Yb
33.3,102.29,detrital,69.1,167,245,0.55,44.1,58.4,78.5,31.8,13.1,257,57,235,536
33.3,102.29,detrital,47.8,322,503,4.16,76.7,117,160,5.27,14.2,321,113,237,1020
33.3,102.29,detrital,9,195,341,1.06,42.1,75.9,126,3.78,6.18,264,76.2,257,707
33.3,102.29,detrital,0.8,202,345,0.16,36.5,79,113,1.33,2.56,55.8,71.8,260,621
33.3,102.29,detrital,0.99,262,421,0.39,45,97.1,132,0.84,5.12,70.5,91.5,260,824
33.3,102.29,detrital,20.5,212,355,2.1,51,80.4,136,6.21,9.89,321,76.3,274,690
33.3,102.29,detrital,20.2,243,324,0.74,68.6,81.1,83.5,10.3,16,369,72.1,310,687
33.3,102.29,detrital,16.9,186,230,0.35,50.7,59.1,59.1,17.2,12.7,225,47,311,398
33.3,102.29,detrital,17.3,89.7,153,1.43,23,34,65.6,2.65,4.4,227,35.3,328,352
33.3,102.29,detrital,6.88,75.4,149,0.69,14.8,31.4,60.3,1.02,3.86,162,35.5,336,351
33.3,102.29,detrital,0.68,248,313,0.42,57.9,81.9,88.9,2,6.45,87.6,59.1,338,487
33.3,102.29,detrital,12.6,221,344,1.32,51.9,80.3,104,4.11,9.83,317,75.6,343,686
33.3,102.29,detrital,43,166,300,0.9,37.5,65,113,3.49,6.22,338,62.6,343,566
33.3,102.29,detrital,3.52,130,200,0.4,29.7,43.5,61.1,3.57,5,166,50.1,349,539
33.3,102.29,detrital,33.3,161,245,2.45,46.1,57.5,98.5,6.69,11.2,575,55.2,374,542
33.3,102.29,detrital,20.5,105,165,0.4,25.6,37.7,58.9,3.23,6.03,405,37.3,388,348
33.3,102.29,detrital,42.5,124,260,3.17,26.1,52.2,128,3.24,5.28,605,62.9,391,651
33.3,102.29,detrital,23.4,244,411,0.51,48.7,93.4,135,4.24,7.75,280,82.7,395,712
33.3,102.29,detrital,2.82,111,87.1,0.47,44.8,27.8,17.4,4.48,8.86,121,15,417,116
33.3,102.29,detrital,79.1,186,381,1.56,39,77.4,199,14.9,7.52,525,90.4,417,904
33.3,102.29,detrital,55.9,191,386,1.64,41.3,84.2,190,3.45,6.06,977,93.3,420,921
33.3,102.29,detrital,1.05,212,283,0.25,40.8,72.7,77.2,1.38,4.59,71.5,57.9,422,495
33.3,102.29,detrital,19.8,80.3,151,0.66,16.7,31,65.2,2.16,3.07,352,34.5,433,331
33.3,102.29,detrital,1.15,290,496,0.28,46.3,111,161,1.2,4.48,105,100,453,851
33.3,102.29,detrital,11.4,115,184,0.4,27.3,41.5,58.9,5.44,6.21,166,41.7,477,401
33.3,102.29,detrital,17.6,121,270,0.32,19,51.8,132,1.26,2.42,292,64.7,506,623
33.3,102.29,detrital,47.3,113,164,2.89,36.6,38.7,66.2,4.53,8.52,860,38.4,513,380
33.3,102.29,detrital,6.71,62.9,93.5,0.85,17.4,21.3,38.3,4.77,3.46,166,20,532,204
33.3,102.29,detrital,49.2,198,436,0.74,34.1,85.6,230,3.14,4.99,699,107,535,1100
33.3,102.29,detrital,32.6,191,342,0.33,41.8,74.3,119,13.2,8.56,771,71.1,581,632
33.3,102.29,detrital,25.8,383,595,3.67,101,139,190,12.1,20.2,661,127,586,1095
33.3,102.29,detrital,7.85,96.8,218,0.21,13.4,43.6,95.6,0.87,2.11,292,53,587,526
33.3,102.29,detrital,1.88,73.7,63.3,0.22,22.9,19.2,13,1.28,2.34,162,11.3,590,94.4
33.3,102.29,detrital,17.2,77,154,0.6,15.1,30.2,82.8,1.72,3.02,421,38.2,638,383
33.3,102.29,detrital,62.2,190,300,1.49,49.9,70.9,100,40.2,16.5,421,70,660,655
33.3,102.29,detrital,15.4,211,311,0.26,42.3,74.8,83.2,3.7,8.7,492,72.5,707,677
33.3,102.29,detrital,10,119,261,0.69,19.9,51.4,121,3.82,3.52,328,62,744,606
33.3,102.29,detrital,356,209,342,0.6,75,78.7,121,216,53.6,524,74.8,750,698
33.3,102.29,detrital,0.82,281,383,0.41,49.3,97.3,97.2,2.1,5.83,82.7,77.3,773,636
33.3,102.29,detrital,8.91,153,272,1.45,30.5,62.4,104,3.98,6.26,372,60.2,791,549
33.3,102.29,detrital,11.6,173,306,0.37,37.8,66.8,115,2,5.9,459,67,795,612
33.3,102.29,detrital,6.43,188,355,0.58,38.2,77.2,119,5.19,6.72,664,72.4,840,603
33.3,102.29,detrital,38.9,173,149,9.39,82.9,44.6,33.8,12.4,21.1,771,25.8,841,207
33.3,102.29,detrital,27.8,358,512,0.41,81.4,129,130,13.5,15.7,1033,105,858,897
33.3,102.29,detrital,9.48,99.2,180,0.48,18.6,38.8,81.7,0.86,2.85,433,42.8,1122,414
33.3,102.29,detrital,34.5,263,466,0.81,54.1,103,174,6.92,9.17,1420,102,1129,930
33.3,102.29,detrital,32.5,196,385,1.27,37.8,81.3,165,16.7,8.5,632,84.6,1138,781
33.3,102.29,detrital,36.9,152,285,0.73,26.9,60.7,111,6.1,7.11,1736,82.4,1358,953
33.3,102.29,detrital,14.9,99.2,222,0.54,12.4,42.3,116,1.33,3.02,94,68.4,1928,879
42.12,94.3,magmatic,15.68,124.11,209.25,3.24,29.02,46.87,151.58,2.68,6.67,49.68,55.15,106.76,680.55
42.12,94.3,magmatic,31.45,200.57,356.53,4.13,44,77.91,258.48,3.16,8.24,88.38,95.01,171.16,1177.97
42.12,94.3,magmatic,16.2,93.62,197.37,1.47,16.4,40.28,157.73,0.99,3.23,44.34,54.78,112.76,676.95
42.12,94.3,magmatic,27.6,160.03,302.7,2.3,28.79,66.67,215.41,1.78,4.05,70.01,79.27,154.49,996.35
42.12,94.3,magmatic,6.74,59.16,119.4,1.21,11.71,24.66,98.83,1.17,2.52,15.89,33.89,51.6,441.65
42.12,94.3,magmatic,27.34,150.58,320.08,2.07,25.8,64.87,252.72,1.6,4.22,62.47,87.47,179.88,1115.11
42.12,94.3,magmatic,16.43,89.5,188.67,1.5,16.84,38.45,160.02,1.11,2.64,29.77,52.97,89.04,675.78
42.12,94.3,magmatic,4.55,32.28,64.4,0.59,6.19,12.79,59.39,0.4,1.35,6.85,18.89,28.69,253.41
42.12,94.3,magmatic,17,112.05,222.15,2.03,21.75,46.32,174.22,1.16,3.66,43.58,62.04,107.98,769.27
42.12,94.3,magmatic,22.93,226.66,380.34,5.57,53.72,85.16,256.1,5.91,11.5,78.32,98.78,147.85,1173.53
42.12,94.3,magmatic,8.27,61.76,121.46,1.13,11.99,24.48,96.8,0.97,2.59,17.69,33.32,54.23,429.15
42.12,94.3,magmatic,21.61,126.42,263.22,1.71,21.66,53.57,205.77,1.27,3.62,41.37,71.45,116.65,900.92
42.12,94.3,magmatic,14.33,100.43,210.99,1.63,18.23,42.51,173.42,1.05,2.9,27.1,58.64,95.03,755.28
42.12,94.3,magmatic,8.11,59.01,116.05,1.17,11.89,23.76,100.54,1.02,2.06,15.44,32.37,52.37,428.18
42.12,94.3,magmatic,26.67,164.64,325.74,2.21,27.86,68.13,245.59,1.76,3.99,86.85,88.13,186.98,1124.47
42.12,94.3,magmatic,8.7,54.75,114.2,0.95,9.87,23.43,95.03,0.56,2.07,15.46,32.32,53.72,416.25
42.12,94.3,magmatic,15.81,110.1,213.28,2.26,24.15,44.42,173.29,2.18,5.21,42.88,59.89,125.14,774.87
42.12,94.3,magmatic,7.45,44.04,95.09,0.84,8.54,18.77,90.97,0.9,1.69,9.98,27.82,45.25,382.19
42.12,94.3,magmatic,10.1,63.19,137,1.1,11.76,26.45,121.28,1.08,2.36,17,38.82,62.24,512.12
42.12,94.3,magmatic,21.8,135.21,270.47,2,24.14,55.76,212.4,1.43,3.95,48.83,74.8,145.38,939.66
42.12,94.3,magmatic,18.67,109.68,231.64,1.64,19.56,46.9,187.53,1.13,3.47,37.22,63.81,119.85,813.94
42.12,94.3,magmatic,17.35,105.01,214.09,1.6,18.7,43.32,172.09,1.32,2.98,36.45,58.95,113.01,737.81
42.12,94.3,magmatic,19.33,119.5,238.23,1.78,22.02,49.24,187.57,1.24,3.08,43.58,65.13,110.46,818.8
42.12,94.3,magmatic,22.14,127.9,237.77,2.1,26.65,50.57,173.71,1.41,4.07,50.93,63.62,116.06,804.84
42.12,94.3,magmatic,27.85,95.24,172.2,5.98,26.9,36.25,127.4,15.4,10.3,41.39,45.54,119.27,564.46
42.12,94.3,magmatic,8.88,71.35,125.02,1.75,18.34,27.04,90.51,1.84,4.03,21.12,32.94,54.45,399.24
42.12,94.3,magmatic,6.89,27.41,57.66,0.58,5.38,11.48,52.97,0.65,0.9,12.52,16.86,47.85,221.33
42.12,94.3,magmatic,11.52,59.56,123.41,0.94,11,25.3,101.46,1.99,1.78,18.05,34.42,55.31,429.82
42.12,94.3,magmatic,62.02,299.61,596.43,4.27,55.28,125.28,389.85,9.58,11.46,228.19,158.45,505.79,1864
42.12,94.3,magmatic,12.78,76.63,154.92,1.31,15,32.24,122.95,1.09,2.92,27.81,41.99,75.72,528.57
42.12,94.3,magmatic,19.73,117.32,231.82,2,22.05,48.71,175.13,1.59,3.59,46.28,62.34,111.87,766.65
42.12,94.3,magmatic,22.37,126.36,302.38,1.87,20.06,58.19,248.37,1.49,3.41,46.98,86.87,165.58,1112.47
42.12,94.3,magmatic,6.12,30.52,61.78,0.59,6.06,12.32,53.62,0.45,1.13,10.08,17.48,36.51,228.53
42.12,94.3,magmatic,18.09,107.85,224.04,1.66,18.4,45.25,173.61,1.45,3.22,37.7,61.89,115.68,780.14
42.12,94.3,magmatic,9.86,41.51,87.85,0.59,7.66,17.59,78.74,0.54,1.46,25.41,25.74,86.16,337.18
42.12,94.3,magmatic,14.9,89.16,188.58,1.45,15.55,38.34,152.98,1.05,2.77,27.16,53.58,88.56,675.05
42.12,94.3,magmatic,12.83,79.12,169.16,1.3,13.38,34.03,142.1,1.12,2.48,22.15,47.66,83.29,615.75
42.12,94.3,magmatic,11.59,74.7,151.15,1.06,14.14,31.23,121.83,0.63,2.24,21.14,42.11,70.47,539.98
42.12,94.3,magmatic,16.66,101.22,195.7,1.73,20.1,41.58,150.87,1.08,3.49,36.91,52.69,93.11,672.09
42.12,94.3,magmatic,8.67,63.34,132.59,1.14,11.89,26.28,118.31,0.78,2.27,17.61,39.01,68.92,512.59
42.12,94.3,magmatic,13.47,84.92,175.12,1.3,14.37,35.73,143.33,0.79,2.54,25.39,48.68,85.17,613.76
42.12,94.3,magmatic,9.67,72.49,152.28,1.17,12.51,30.84,129.49,0.82,2.33,19.27,43.97,68.75,562.5
42.12,94.3,magmatic,16.09,105.54,223.1,1.4,16.71,45.63,169.07,0.94,2.84,30.55,61,100.53,755.78
42.12,94.3,magmatic,19.89,131.77,257.01,2.24,24.61,54.08,184.93,1.69,4.19,44.43,68.92,118.05,839.44
42.12,94.3,magmatic,9.57,59.29,122.69,1.23,12.49,24.75,106.71,3.44,3.43,14.11,34.36,60.6,431.26
42.12,94.3,magmatic,12.83,97.45,203.4,1.79,18.76,41.08,163.27,1.65,4.01,29.66,56.92,89.53,707.98
42.12,94.3,magmatic,11.11,62.78,148.94,1,11.06,28.05,135.04,0.97,2.08,16.46,42.7,74.54,558.18
42.12,94.3,magmatic,15.49,82.61,167.3,1.3,15.03,35.27,129.08,1.04,2.36,43.62,46.26,101.7,575.36
42.12,94.3,magmatic,11.47,62.25,139.06,0.98,10.63,27.28,115.55,0.65,1.87,23.78,39.69,83.32,519.19
42.12,94.3,magmatic,21.39,108.22,207.24,1.65,20.33,43.79,150.19,4.79,3.85,59.61,56.7,177.52,714.43
42.12,94.3,magmatic,41.68,241.62,418.34,4.97,53.89,91.67,296.05,4.52,10.78,125.16,109.97,238.34,1379.34
42.12,94.3,magmatic,75.26,199.09,416.16,1.97,33.03,83.86,338.47,1.61,5.7,159.47,119.76,356.5,1531.93
42.12,94.3,magmatic,77.99,542.85,781.5,16.4,166.27,187.48,470.31,12.69,39.58,441.16,191.31,399.83,2094.61
42.12,94.3,magmatic,19.83,109.17,213.53,1.82,22.6,44.36,171.52,1.18,3.6,43.51,58.82,109.2,749.86
42.12,94.3,magmatic,95.41,543.05,800.45,12.23,147.04,188.91,456.13,6.81,26.55,447.83,195.19,451.99,2242
42.12,94.3,magmatic,71.1,404.28,621.15,8.5,105.27,145.57,372.17,4.53,18.65,317.77,152.16,352.98,1743.96
42.12,94.3,magmatic,94.5,493.28,773.55,9.61,120.52,178.94,435.49,5.29,18.87,397.24,186.33,456.73,2181
42.12,94.3,magmatic,8.53,58.33,133.91,1.17,11.33,25.93,121.86,0.98,2.34,14.76,38.91,61.54,516.43
42.12,94.3,magmatic,27.05,140.24,275.04,2.04,27.52,58.55,219.65,1.4,4.93,60.25,75.14,160.87,961.61
42.12,94.3,magmatic,47.69,263.64,472.48,4.87,59.73,102.94,338.13,4.59,11.16,151.65,124.83,266.41,1528.39
42.12,94.3,magmatic,18.02,118.37,234.41,2.27,23.54,47.83,198.49,1.69,5.25,50.29,67.1,134.74,877.2
42.12,94.3,magmatic,46.98,275.99,469.59,5.4,62.55,103.78,318.67,5.98,11.37,144.5,119.82,263.2,1478.38
42.12,94.3,magmatic,66.08,215.82,439.16,2.46,38.22,89.96,335.05,2.01,6.16,150.31,121.31,329.02,1523.45
42.12,94.3,magmatic,43.95,219.07,402.56,3.39,42.28,85.53,288.94,2.43,5.85,133.33,107.58,261.26,1344.92
42.12,94.3,magmatic,11.02,70.61,147.75,1.18,12.3,29.3,129.93,0.7,2.27,19.25,42.58,77.12,558.52
42.12,94.3,magmatic,45.18,289.19,444.3,8.31,81.04,101.12,299.02,9.03,19.88,177.78,114.37,249.43,1388.55
42.12,94.3,magmatic,22.68,127.73,256.43,2.03,24.24,52.73,203.99,1.6,4.21,52.11,71.37,141.31,922.69
42.12,94.3,magmatic,48.78,221.85,428.29,2.84,41.19,90.52,311.24,2.22,6.01,124.15,116.55,252.28,1450.74
42.12,94.3,magmatic,30.92,149.7,299.02,2.24,27.06,62.13,230.25,1.69,4.17,68.53,80.74,182.46,1038.91
42.12,94.3,magmatic,15.9,94.43,189.75,1.38,17.74,39.27,154.14,0.74,2.52,34.72,51.55,98.08,675.48
42.12,94.3,magmatic,31.11,178.91,335.63,2.81,35.22,71.14,250.57,2.17,5.71,86.64,89.44,180.79,1112.77
42.12,94.3,magmatic,17.14,120.13,233.29,2.35,26.64,47.92,195.53,1.93,5.23,50.89,65.73,122.68,862.03
42.12,94.3,magmatic,83.27,420.87,670.9,7.11,94.89,153.56,409.03,4.79,14.12,319.98,169.32,407.61,1994.17
42.12,94.3,magmatic,14.06,51.6,104.85,1.03,10.48,21.29,89.64,1.02,2.29,48.36,29.83,118.11,387.8
42.12,94.3,magmatic,10.25,63.19,131.9,0.95,11.26,26.76,114.71,0.6,1.71,19.26,36.68,60.39,477.59
31.82,92.07,,121.75,129,225,2.43,41.2,49,97.6,65.14,17.48,158,48.1,198,450
31.82,92.07,,8.21,120,186,0.53,33.2,43.7,57.3,3.64,6.42,159,36.2,275,307
31.82,92.07,,10.46,42.5,70.9,0.71,10.9,16.4,28,0.9,2.16,90,14.6,159,132
31.82,92.07,,13.2,53.3,102,0.67,12.6,20,44.3,1.36,2.04,89,20.8,121,235
31.82,92.07,,17.59,196,239,4.62,65.7,61.7,81.1,6.49,13.53,131,45.8,173,404
31.82,92.07,,23.98,57.4,115,0.82,13.8,23.3,63.6,4.73,3.58,196,26.9,507,272
31.82,92.07,,20.57,56.5,114.6,0.82,13.1,23.3,59.3,1.65,2.5,201,26.2,389,265
31.82,92.07,,6.76,69.8,126,1.25,17.6,27,61.2,1.17,2.76,63,27.6,274,272
31.82,92.07,,12.26,86.1,152,0.61,16.3,33.7,61.6,0.7,2.18,127,32.4,457,299
31.82,92.07,,5.38,63.6,110,1.52,16.8,24.1,56,2,3.32,50,24.9,157,249
31.82,92.07,,8.65,109,181,0.59,27.4,41.6,61.1,2.68,4.74,43,36.2,69,323
31.82,92.07,,35.1,53.7,97.5,1.56,17.1,20.2,53,4.19,5.49,240,23.1,405,240
31.82,92.07,,11.86,95.5,165,1.25,22,36.9,62.8,2.02,4.14,30,35.2,34,322
31.82,92.07,,15.87,43.8,88.6,0.72,10.1,17.9,49.6,1.13,1.91,134,20.7,320,212
31.82,92.07,,8.88,68.1,124,0.25,15.3,27.8,45.4,1.58,2.26,104,25.6,151,237
31.82,92.07,,19.5,54.2,112,0.11,10.5,20.8,48,0.84,1.85,215,23.7,386,267
31.82,92.07,,5.75,30.1,62,0.26,5.97,12.4,30.5,0.48,0.85,86,14.4,491,141
31.82,92.07,,29.47,76.5,118,1.05,23.6,27.2,41,3.29,4.9,116,23.6,105,215
31.82,92.07,,5.9,82.7,140,0.48,19.2,32.1,46.8,1.82,3.64,81,28.3,120,250
31.82,92.07,,28.2,88.8,134,1.11,25.4,29.5,40.9,14.95,6.65,116,24.4,309,244
31.82,92.07,,9.18,69.8,143,0.19,13.7,28.6,61.3,0.54,1.76,282,32.2,794,311
31.82,92.07,,13.74,12.1,16.8,0.47,4.22,4,7.5,1,1.04,78,3.7,113,38.4
31.82,92.07,,24.84,48.7,92,0.21,10.8,19.1,39.7,0.93,2,231,20.4,373,195
31.82,92.07,,18.95,155,243,0.94,43.9,57.3,76.3,9.97,9.89,341,46.8,548,402
31.82,92.07,,13.19,32.7,57.7,0.31,7.98,12.2,24.5,0.72,1.31,161,12.6,252,119
31.82,92.07,,16.9,83.6,118,0.43,24.9,28.4,37,2.14,5.08,265,23.1,306,203
31.82,92.07,,11.79,41.2,79.8,0.13,9.16,16.8,33.1,0.61,1.63,120,17.9,280,164
31.82,92.07,,83.94,89.9,119,2.26,38.9,29.1,45.3,38.41,14.62,400,24.8,559,230
31.82,92.07,,17.66,71.8,123,0.42,17.3,27.1,49,1.15,2.69,175,26.4,345,247
31.82,92.07,,39.95,187.3,239,3.24,72.3,60.7,69.5,31.57,22.19,202,44.4,205,377
31.82,92.07,,31.88,80.5,139,0.71,22,30.1,56.8,3.18,4.6,424,30.5,655,288
31.82,92.07,,21.4,36.4,68.4,0.38,9,13.3,30.5,1,1.8,92,14.7,169,166
31.82,92.07,,25.45,134,206,1.05,38.8,48.5,74.6,14.1,9.71,123,41.3,287,369
31.82,92.07,,18.15,44.2,96.7,0.23,7.94,18.9,48.9,3.29,1.67,69,22.9,184,228
31.82,92.07,,12.57,94.5,150,0.2,23,35.5,48.3,1.71,3.52,162,30.6,230,261
31.82,92.07,,6.64,16.5,66.1,0.13,1.92,9.9,53.8,0.63,0.4,71,19.1,705,224
31.82,92.07,,7.89,35.4,57.2,0.31,10.7,13.2,21.5,0.79,1.74,49,11.8,91,110
31.82,92.07,,42.68,179,303,0.6,37.8,68.4,94,2.64,6.11,377,61.6,869,540
31.82,92.07,,12.71,99.3,189,0.8,21.7,39.7,80.9,1.78,3.4,56,42.3,257,409
31.82,92.07,,5.54,41.4,68.9,0.07,10,15.4,24.1,0.92,1.78,119,13.9,269,127
31.82,92.07,,20.49,214,332,0.32,58.5,79.7,104.2,7.47,12.78,504,66.4,493,569
31.82,92.07,,19.46,27.1,57.5,0.24,5.58,11.2,30.2,0.42,0.87,91,14.2,385,146
31.82,92.07,,10.89,35,71.3,0.34,7.52,14.1,36.2,0.42,0.9,149,16.2,327,166
31.82,92.07,,6.34,263,412,1.34,80.4,96.9,141,9.66,16.46,244,81.4,144,711
31.82,92.07,,1.27,173,341,0.09,26.8,72,127.8,1.03,3.28,87,73.7,573,671
31.82,92.07,,9.22,68.7,106,1.48,23,24.7,40.5,3.24,5.05,218,21.4,325,194
31.82,92.07,,29.38,125,211,1.44,30.98,46.4,91,5.31,5.77,607,46.9,1042,450
31.82,92.07,,3.92,167,278,0.71,47.9,62.9,98.3,5.06,7.83,117,56.3,89,512
31.82,92.07,,8.29,102.6,181,0.3,22.1,40.2,68,1.48,3.53,117,37.2,223,334
31.82,92.07,,4.87,101,96.3,5.72,51.4,27.5,29.5,2.88,10.29,109,18.7,403,163
31.82,92.07,,9.83,42,90.9,0.09,7.99,18.1,45.2,0.55,1.18,108,20.8,286,212
31.82,92.07,,12.77,31.6,62.1,0.79,7.56,12.7,33.2,1.36,1.6,142,14.3,275,146
31.82,92.07,,2.67,164.3,303,0.28,30.4,66.5,110,1.48,3.64,74,62.8,285,547
31.82,92.07,,8.88,76.4,138,0.24,17.2,30,54,1.09,2.94,102,28.4,202,261
31.82,92.07,,16.38,88.8,156,0.45,21.2,34.5,60.5,2.27,3.92,181,32.3,319,290
31.82,92.07,,14.8,31.9,50.8,0.26,8.49,11.6,20.5,1.2,1.54,73,10.8,101,102
31.82,92.07,,16.64,106,185,0.44,28.4,41.3,72.1,6.85,6.15,173,39.4,277,358
31.82,92.07,,13.28,128,261,0.27,23.7,54.6,112,1.31,3.38,390,58.9,886,569
31.82,92.07,,14.33,52.4,77.4,0.72,17.4,18.1,27.1,1.97,3.42,199,15.9,407,144
31.82,92.07,,15.96,72.8,129,0.35,17.1,28.2,51.9,1.34,2.91,146,26.7,233,253
31.82,92.07,,6.47,32.5,70.3,0.25,6.06,13.4,39,0.78,0.86,138,17.5,776,182
31.82,92.07,,24.16,97.9,185,0.69,24.6,39,78.4,6.55,5.34,195,40.3,308,387
31.82,92.07,,51.06,222,426,0.11,42.1,91.9,158,2.9,6.33,356,90.1,692,796
31.82,92.07,,24.9,41.9,78.2,0.47,11,15.3,34.8,4.33,2.58,111,16.3,173,185
31.82,92.07,,13.45,62.2,124,0.28,12.9,25.6,58.5,2.36,2.11,102,27.6,328,265
31.82,92.07,,6.97,101,175,0.73,25.5,39,61.7,2.29,3.57,181,35.3,371,322
31.82,92.07,,10.75,90,166,0.42,20,36.4,63.3,1.38,3.43,189,35.2,367,324
31.82,92.07,,7.93,57.2,133,0.67,9.2,25.6,72.1,1,1.49,161,32.1,1096,330
31.82,92.07,,13.02,104,174,0.58,27.6,39.4,69.9,4.61,4.78,107,35.7,191,329
31.82,92.07,,3.75,132,223,0.55,37.6,47.1,74.8,3.47,7.01,99,42.1,86,433
31.82,92.07,,7.42,75.7,140,0.33,15.4,30.5,57.1,0.85,2.11,94,29.8,348,273
31.82,92.07,,23.67,149,270,0.3,31.7,59.6,104,3.31,5.02,622,55.9,908,505
31.82,92.07,,16.53,101,194,1.04,22.5,39.8,94.7,2.75,4.35,281,44.8,429,449
31.82,92.07,,26.85,364,573,1.45,85.6,135,188,18.65,16.87,169,114,756,957
31.82,92.07,,5.95,238,515,0.49,35.1,103,229,1.47,4.17,59,117,186,1134
31.82,92.07,,4.61,52.4,85.9,0.51,14.5,19.4,32,1.92,2.6,43,17.7,90,164
31.82,92.07,,8.34,85.2,135,0.04,16.3,31.9,39.9,0.62,2.13,216,26.7,521,222
31.82,92.07,,6.48,38.4,74.2,0.12,7.78,15.2,31,0.79,1.34,95,16.2,250,156
31.82,92.07,,4.84,60.4,99.7,0.17,17.2,22.7,39.5,1.96,3.28,184,20.3,350,188
31.82,92.07,,20.79,194,346,0.39,44.3,76.7,138,4.5,7.51,612,71.7,1159,656
31.82,92.07,,3.55,76.5,141,0.13,15.1,30.6,54.7,0.85,2.16,79,29.2,234,269
31.82,92.07,,13.36,219,319,0.85,65.3,78.7,97.8,9.7,13.6,256,60.6,227,499
31.82,92.07,,21.69,52.1,96.6,0.22,11.6,20.8,39.9,1.13,1.95,138,20.7,180,200
31.82,92.07,,62.18,65.5,124,0.6,16.6,25.8,57.8,22.37,6.01,401,29,834,287
31.82,92.07,,7.53,40.8,115.8,0.07,5.53,19.3,96.3,0.8,0.78,98,32.6,804,383
31.82,92.07,,7.48,135,250,3.21,21,50,83.8,5.11,4.02,70,49,776,504
31.82,92.07,,4.8,50.3,88.4,0.33,9.63,18.5,48.3,1.9,1.43,81,21.7,1794,228
31.82,92.07,,16.46,99.8,167,0.48,23.7,38,62.3,3.54,4.32,212,33.9,314,302
31.82,92.07,,11.16,46.4,100,0.07,8.55,19.8,53.3,0.62,1.33,207,23.7,819,238
31.82,92.07,,2.52,94.7,162,0.2,18.8,34.3,82.7,1.77,2.92,98,38.1,1538,388
31.82,92.07,,5.13,54.8,103,0.27,12.9,21.7,49.8,1.49,2.19,217,22.7,585,224
31.82,92.07,,18.17,80.3,167,0.73,15.6,33.2,88.8,1.56,2.55,219,39.2,456,402
31.82,92.07,,24,90.5,170,0.36,20.2,34,67.1,2.21,3.51,112,34.3,150,375
31.82,92.07,,9.97,81.5,144,0.49,18.5,31.7,56.7,1.4,3.06,100,30.3,215,274
31.82,92.07,,11.2,60.3,176,1.1,11.2,28,151.3,4.79,3.08,117,52.9,1221,653
31.82,92.07,,5.03,98.4,141,0.15,27.1,34.6,43.6,2.42,4.93,253,27.8,398,229
31.82,92.07,,53.82,204,325,10.26,77.5,68.7,131,32.19,30.82,222,72.5,466,690
31.82,92.07,,6.07,7,14.7,0.18,1.9,2.9,9.3,0.15,0.37,46,3.5,166,38.2
31.82,92.07,,17.16,94.7,154,1.01,24.2,33.7,79.2,1.85,3.67,156,35.5,777,367
31.82,92.07,,4.29,22.3,44.9,0.13,4.29,9.3,17.2,0.14,0.56,66,9.6,270,90.4
31.82,92.07,,10.74,198,302,2.13,55.6,71.2,98.9,8.56,11.73,108,57.8,215,507
31.82,92.07,,30.29,262,393,3.05,78.3,92.1,131,11.39,18.58,510,79,723,704
31.82,92.07,,9.46,185,316,0.9,43.9,69.7,121,3.05,7.27,226,65.6,612,599
31.82,92.07,,6.98,135,241,0.52,23.7,53,84,0.68,2.51,243,51.7,776,464
31.82,92.07,,12.22,149,210,0.47,42.9,52.5,57.8,5.54,9.47,207,39.9,207,332
31.82,92.07,,9.25,95.4,152,2.23,29.3,35,60.2,3.97,6.03,126,31.2,266,282
31.82,92.07,,9.88,98.9,199,0.32,22.2,40.6,95.5,1.74,3.67,167,46.6,779,470
31.82,92.07,,18.82,90,157,0.74,20.6,35.1,59,3.1,3.98,195,32.7,375,303
31.82,92.07,,46.02,89.7,191,0.39,21,37.6,105,21.24,6.84,289,44.2,1061,450
31.82,92.07,,91.83,137,213,0.85,40.7,50.2,74.7,39.33,13.77,206,41.7,240,365
31.82,92.07,,2.1,67.9,48.6,0.34,30.3,16.1,10.6,2.82,5.99,60,7.7,172,59.4
31.82,92.07,,18.1,75.7,118,1.4,24.7,24.3,53.1,4.22,5.38,291,24.2,671,279
31.82,92.07,,4.68,89.3,176,0.55,17.4,36.4,90.7,0.98,2.67,55,41.6,444,422
31.82,92.07,,21.47,142,249,1.31,32.2,53.8,105,3.53,6.09,526,54.2,1148,525
31.82,92.07,,9.4,92.1,136,0.22,24.4,30.9,37.2,2.84,4.89,125,24,159,230
31.82,92.07,,5.83,60.1,112,1.35,15.9,23,58.5,3.11,3.68,151,25.3,196,261
31.82,92.07,,13.09,96.2,190,0.38,19.02,39.9,86.6,0.89,2.73,116,42.2,243,401
31.82,92.07,,21.15,70.5,150,0.61,12.8,29.9,80.7,1.67,2.51,223,36.8,655,386
31.82,92.07,,11.82,88.8,167,0.24,19.4,36.2,63.9,1.82,2.76,219,35.9,486,330
31.82,92.07,,12.49,49.8,80.6,0.51,13.7,18.6,29.7,1.71,2.56,18,16.5,17,151
31.82,92.07,,4.28,86.9,131,0.18,22.3,31.5,42.6,1.89,3.71,109,26.7,229,227
31.82,92.07,,2.6,10,23.4,0.2,2.03,4.4,13.2,0.19,0.2,26,5.8,76,61.6
31.82,92.07,,38.99,61.9,118,1.44,16.3,24.3,61.6,2.11,3.49,250,28.2,371,284
31.82,92.07,,10.05,93.1,164,0.13,20.7,36,66.2,1.84,3.68,327,35,559,319
31.82,92.07,,10.74,31.7,77.6,0.11,5.36,14.4,47.9,0.29,1.05,116,19.9,692,213
